cl_sig,pq_sig,cl,pq,delay,loss,mtu,idx,connections,user_sec,real_sec
p256,mldsa44,x448,bikel1,5,1,1500,0,183.0,,11.0
p256,mldsa44,x448,bikel1,5,1,576,0,116.0,,11.0
p256,mldsa44,x448,bikel1,5,5,1500,0,,,
p256,mldsa44,x448,frodo640shake,5,0,1280,0,128.0,,11.0
p256,mldsa44,x448,frodo640shake,5,0,1500,0,118.0,,11.0
p256,mldsa44,x448,frodo640shake,5,0,576,0,119.0,,11.0
p256,mldsa44,x448,frodo640shake,5,1,1280,0,84.0,,11.0
p256,mldsa44,x448,frodo640shake,5,1,1500,0,96.0,,11.0
p256,mldsa44,x448,frodo640shake,5,1,576,0,86.0,,11.0
p256,mldsa44,x448,frodo640shake,5,5,1500,0,49.0,,11.0
p256,mldsa44,x448,hqc128,5,0,1280,0,29.0,,11.0
p256,mldsa44,x448,hqc128,5,0,1500,0,27.0,,11.0
p256,mldsa44,x448,hqc128,5,0,576,0,28.0,,11.0
p256,mldsa44,x448,hqc128,5,1,1280,0,27.0,,11.0
p256,mldsa44,x448,hqc128,5,1,1500,0,31.0,,11.0
p256,mldsa44,x448,hqc128,5,1,576,0,27.0,,11.0
p256,mldsa44,x448,hqc128,5,5,1500,0,,,
p256,mldsa44,x448,mlkem512,5,0,1280,0,232.0,,11.0
p256,mldsa44,x448,mlkem512,5,0,1500,0,162.0,,11.0
p256,mldsa44,x448,mlkem512,5,0,576,0,209.0,,11.0
p256,mldsa44,x448,mlkem512,5,1,1280,0,193.0,,11.0
p256,mldsa44,x448,mlkem512,5,1,1500,0,144.0,,11.0
p256,mldsa44,x448,mlkem512,5,1,576,0,159.0,,11.0
p256,snova2454shake,p256,bikel1,5,0,1280,0,143.0,,11.0
p256,snova2454shake,p256,bikel1,5,0,1500,0,155.0,,11.0
p256,snova2454shake,p256,bikel1,5,0,576,0,151.0,,11.0
p256,snova2454shake,p256,bikel1,5,1,1280,0,97.0,,11.0
p256,snova2454shake,p256,bikel1,5,1,1500,0,84.0,,11.0
p256,snova2454shake,p256,bikel1,5,1,576,0,88.0,,11.0
p256,snova2454shake,p256,bikel1,5,5,1280,0,,,
p256,snova2454shake,p256,bikel1,5,5,1500,0,98.0,,11.0
p256,snova2454shake,p256,frodo640shake,5,0,1280,0,103.0,,11.0
p256,snova2454shake,p256,frodo640shake,5,0,1500,0,105.0,,11.0
p256,snova2454shake,p256,frodo640shake,5,0,576,0,116.0,,11.0
p256,snova2454shake,p256,frodo640shake,5,1,1280,0,100.0,,11.0
p256,snova2454shake,p256,frodo640shake,5,1,1500,0,74.0,,11.0
p256,snova2454shake,p256,frodo640shake,5,1,576,0,100.0,,11.0
p256,snova2454shake,p256,frodo640shake,5,5,1500,0,,,
p256,snova2454shake,p256,hqc128,5,0,1280,0,28.0,,11.0
p256,snova2454shake,p256,hqc128,5,0,1500,0,30.0,,11.0
p256,snova2454shake,p256,hqc128,5,0,576,0,32.0,,11.0
p256,snova2454shake,p256,hqc128,5,1,1280,0,30.0,,11.0
p256,snova2454shake,p256,hqc128,5,1,1500,0,24.0,,11.0
p256,snova2454shake,p256,hqc128,5,1,576,0,24.0,,11.0
p256,snova2454shake,p256,hqc128,5,5,1500,0,,,
p256,snova2454shake,p256,mlkem512,5,0,1280,0,160.0,,11.0
p256,snova2454shake,p256,mlkem512,5,0,1500,0,180.0,,11.0
p256,snova2454shake,p256,mlkem512,5,0,576,0,187.0,,11.0
p256,snova2454shake,p256,mlkem512,5,1,1280,0,123.0,,11.0
p256,snova2454shake,p256,mlkem512,5,1,1500,0,127.0,,11.0
p256,snova2454shake,p256,mlkem512,5,1,576,0,131.0,,11.0
p256,snova2454shake,x25519,bikel1,5,0,1280,0,214.0,,11.0
p256,snova2454shake,x25519,bikel1,5,0,1500,0,244.0,,11.0
p256,snova2454shake,x25519,bikel1,5,0,576,0,246.0,,11.0
p256,snova2454shake,x25519,bikel1,5,1,1280,0,146.0,,11.0
p256,snova2454shake,x25519,bikel1,5,1,1500,0,148.0,,11.0
p256,snova2454shake,x25519,bikel1,5,1,576,0,147.0,,11.0
p256,snova2454shake,x25519,bikel1,5,5,1500,0,25.0,,12.0
p256,snova2454shake,x25519,frodo640shake,5,0,1280,0,133.0,,11.0
p256,snova2454shake,x25519,frodo640shake,5,0,1500,0,147.0,,11.0
p256,snova2454shake,x25519,frodo640shake,5,0,576,0,153.0,,11.0
p256,snova2454shake,x25519,frodo640shake,5,1,1280,0,130.0,,11.0
p256,snova2454shake,x25519,frodo640shake,5,1,1500,0,85.0,,11.0
p256,snova2454shake,x25519,frodo640shake,5,1,576,0,123.0,,11.0
p256,snova2454shake,x25519,hqc128,5,0,1280,0,31.0,,11.0
p256,snova2454shake,x25519,hqc128,5,0,1500,0,32.0,,11.0
p256,snova2454shake,x25519,hqc128,5,0,576,0,33.0,,11.0
p256,snova2454shake,x25519,hqc128,5,1,1280,0,31.0,,11.0
p256,snova2454shake,x25519,hqc128,5,1,1500,0,25.0,,11.0
p256,snova2454shake,x25519,hqc128,5,1,576,0,34.0,,11.0
p256,snova2454shake,x25519,mlkem512,5,0,1280,0,274.0,,11.0
p256,snova2454shake,x25519,mlkem512,5,0,1500,0,296.0,,11.0
p256,snova2454shake,x25519,mlkem512,5,0,576,0,283.0,,11.0
p256,snova2454shake,x25519,mlkem512,5,1,1280,0,193.0,,11.0
p256,snova2454shake,x25519,mlkem512,5,1,1500,0,213.0,,11.0
p256,snova2454shake,x25519,mlkem512,5,1,576,0,155.0,,12.0
p256,snova2454shake,x448,bikel1,5,0,1280,0,181.0,,11.0
p256,snova2454shake,x448,bikel1,5,0,1500,0,201.0,,11.0
p256,snova2454shake,x448,bikel1,5,0,576,0,198.0,,11.0
p256,snova2454shake,x448,bikel1,5,1,1280,0,137.0,,11.0
p256,snova2454shake,x448,bikel1,5,1,1500,0,164.0,,11.0
p256,snova2454shake,x448,bikel1,5,1,576,0,144.0,,11.0
p256,snova2454shake,x448,bikel1,5,5,1500,0,42.0,,11.0
p256,snova2454shake,x448,frodo640shake,5,0,1280,0,118.0,,11.0
p256,snova2454shake,x448,frodo640shake,5,0,1500,0,127.0,,11.0
p256,snova2454shake,x448,frodo640shake,5,0,576,0,131.0,,11.0
p256,snova2454shake,x448,frodo640shake,5,1,1280,0,89.0,,11.0
p256,snova2454shake,x448,frodo640shake,5,1,1500,0,90.0,,11.0
p256,snova2454shake,x448,frodo640shake,5,1,576,0,102.0,,11.0
p256,snova2454shake,x448,hqc128,5,0,1280,0,30.0,,11.0
p256,snova2454shake,x448,hqc128,5,0,1500,0,32.0,,11.0
p256,snova2454shake,x448,hqc128,5,0,576,0,32.0,,11.0
p256,snova2454shake,x448,hqc128,5,1,1280,0,32.0,,11.0
p256,snova2454shake,x448,hqc128,5,1,1500,0,26.0,,11.0
