cl_sig,pq_sig,cl,pq,delay,loss,mtu,idx,connections,user_sec,real_sec
rsa3072,snova2454shake,x448,frodo640shake,5,1,1500,0,52.0,,11.0
rsa3072,snova2454shake,x448,frodo640shake,5,1,576,0,60.0,,11.0
rsa3072,snova2454shake,x448,hqc128,25,0,1280,0,17.0,,11.0
rsa3072,snova2454shake,x448,hqc128,25,0,1500,0,17.0,,11.0
rsa3072,snova2454shake,x448,hqc128,25,0,576,0,18.0,,11.0
rsa3072,snova2454shake,x448,hqc128,25,1,1280,0,17.0,,11.0
rsa3072,snova2454shake,x448,hqc128,25,1,1500,0,17.0,,11.0
rsa3072,snova2454shake,x448,hqc128,25,1,576,0,18.0,,11.0
rsa3072,snova2454shake,x448,hqc128,5,0,1280,0,14.0,,11.0
rsa3072,snova2454shake,x448,hqc128,5,0,1500,0,15.0,,11.0
rsa3072,snova2454shake,x448,hqc128,5,0,576,0,15.0,,11.0
rsa3072,snova2454shake,x448,hqc128,5,1,1280,0,16.0,,11.0
rsa3072,snova2454shake,x448,hqc128,5,1,1500,0,14.0,,11.0
rsa3072,snova2454shake,x448,hqc128,5,1,576,0,16.0,,11.0
rsa3072,snova2454shake,x448,hqc128,5,5,1280,0,17.0,,11.0
rsa3072,snova2454shake,x448,hqc128,5,5,1500,0,14.0,,11.0
rsa3072,snova2454shake,x448,hqc128,5,5,576,0,10.0,,11.0
rsa3072,snova2454shake,x448,mlkem512,5,0,1280,0,88.0,,11.0
rsa3072,snova2454shake,x448,mlkem512,5,0,1500,0,86.0,,11.0
rsa3072,snova2454shake,x448,mlkem512,5,0,576,0,82.0,,11.0
rsa3072,snova2454shake,x448,mlkem512,5,1,1280,0,85.0,,11.0
rsa3072,snova2454shake,x448,mlkem512,5,1,1500,0,84.0,,12.0
rsa3072,snova2454shake,x448,mlkem512,5,1,576,0,86.0,,11.0
rsa3072,sphincsshake128fsimple,p256,bikel1,5,0,1280,0,21.0,,11.0
rsa3072,sphincsshake128fsimple,p256,bikel1,5,0,1500,0,22.0,,11.0
rsa3072,sphincsshake128fsimple,p256,bikel1,5,0,576,0,22.0,,11.0
rsa3072,sphincsshake128fsimple,p256,bikel1,5,1,1280,0,25.0,,11.0
rsa3072,sphincsshake128fsimple,p256,bikel1,5,1,1500,0,22.0,,11.0
rsa3072,sphincsshake128fsimple,p256,bikel1,5,1,576,0,27.0,,11.0
rsa3072,sphincsshake128fsimple,p256,bikel1,5,5,1280,0,,,
rsa3072,sphincsshake128fsimple,p256,frodo640shake,5,0,1280,0,19.0,,11.0
rsa3072,sphincsshake128fsimple,p256,frodo640shake,5,0,1500,0,20.0,,11.0
rsa3072,sphincsshake128fsimple,p256,frodo640shake,5,0,576,0,20.0,,11.0
rsa3072,sphincsshake128fsimple,p256,frodo640shake,5,1,1280,0,19.0,,11.0
rsa3072,sphincsshake128fsimple,p256,frodo640shake,5,1,1500,0,21.0,,11.0
rsa3072,sphincsshake128fsimple,p256,frodo640shake,5,1,576,0,21.0,,11.0
rsa3072,sphincsshake128fsimple,p256,frodo640shake,5,5,1280,0,22.0,,11.0
rsa3072,sphincsshake128fsimple,p256,hqc128,5,0,1280,0,11.0,,12.0
rsa3072,sphincsshake128fsimple,p256,hqc128,5,0,1500,0,11.0,,11.0
rsa3072,sphincsshake128fsimple,p256,hqc128,5,0,576,0,10.0,,11.0
rsa3072,sphincsshake128fsimple,p256,hqc128,5,1,1280,0,9.0,,11.0
rsa3072,sphincsshake128fsimple,p256,hqc128,5,1,1500,0,10.0,,11.0
rsa3072,sphincsshake128fsimple,p256,hqc128,5,1,576,0,11.0,,12.0
rsa3072,sphincsshake128fsimple,p256,hqc128,5,5,1500,0,10.0,,11.0
rsa3072,sphincsshake128fsimple,p256,mlkem512,5,0,1280,0,25.0,,11.0
rsa3072,sphincsshake128fsimple,p256,mlkem512,5,0,1500,0,23.0,,11.0
rsa3072,sphincsshake128fsimple,p256,mlkem512,5,0,576,0,23.0,,11.0
rsa3072,sphincsshake128fsimple,p256,mlkem512,5,1,1280,0,18.0,,11.0
rsa3072,sphincsshake128fsimple,p256,mlkem512,5,1,1500,0,23.0,,11.0
rsa3072,sphincsshake128fsimple,p256,mlkem512,5,1,576,0,25.0,,11.0
rsa3072,sphincsshake128fsimple,p256,mlkem512,5,5,1280,0,23.0,,11.0
rsa3072,sphincsshake128fsimple,p256,mlkem512,5,5,1500,0,24.0,,11.0
rsa3072,sphincsshake128fsimple,x25519,bikel1,5,0,1280,0,25.0,,11.0
rsa3072,sphincsshake128fsimple,x25519,bikel1,5,0,1500,0,25.0,,11.0
rsa3072,sphincsshake128fsimple,x25519,bikel1,5,0,576,0,25.0,,11.0
rsa3072,sphincsshake128fsimple,x25519,bikel1,5,1,1280,0,27.0,,11.0
rsa3072,sphincsshake128fsimple,x25519,bikel1,5,1,1500,0,27.0,,11.0
rsa3072,sphincsshake128fsimple,x25519,bikel1,5,1,576,0,31.0,,11.0
rsa3072,sphincsshake128fsimple,x25519,frodo640shake,5,0,1280,0,22.0,,11.0
rsa3072,sphincsshake128fsimple,x25519,frodo640shake,5,0,1500,0,23.0,,11.0
rsa3072,sphincsshake128fsimple,x25519,frodo640shake,5,0,576,0,21.0,,11.0
rsa3072,sphincsshake128fsimple,x25519,frodo640shake,5,1,1280,0,21.0,,11.0
rsa3072,sphincsshake128fsimple,x25519,frodo640shake,5,1,1500,0,23.0,,11.0
rsa3072,sphincsshake128fsimple,x25519,frodo640shake,5,1,576,0,22.0,,11.0
rsa3072,sphincsshake128fsimple,x25519,frodo640shake,5,5,1280,0,22.0,,11.0
rsa3072,sphincsshake128fsimple,x25519,hqc128,5,0,1280,0,11.0,,11.0
rsa3072,sphincsshake128fsimple,x25519,hqc128,5,0,1500,0,12.0,,11.0
rsa3072,sphincsshake128fsimple,x25519,hqc128,5,0,576,0,11.0,,11.0
rsa3072,sphincsshake128fsimple,x25519,hqc128,5,1,1280,0,9.0,,11.0
rsa3072,sphincsshake128fsimple,x25519,hqc128,5,1,1500,0,12.0,,11.0
rsa3072,sphincsshake128fsimple,x25519,hqc128,5,1,576,0,11.0,,11.0
rsa3072,sphincsshake128fsimple,x25519,hqc128,5,5,1500,0,9.0,,11.0
rsa3072,sphincsshake128fsimple,x25519,mlkem512,5,0,1280,0,24.0,,11.0
rsa3072,sphincsshake128fsimple,x25519,mlkem512,5,0,1500,0,26.0,,11.0
rsa3072,sphincsshake128fsimple,x25519,mlkem512,5,0,576,0,26.0,,11.0
rsa3072,sphincsshake128fsimple,x25519,mlkem512,5,1,1280,0,19.0,,11.0
rsa3072,sphincsshake128fsimple,x25519,mlkem512,5,1,1500,0,26.0,,11.0
rsa3072,sphincsshake128fsimple,x25519,mlkem512,5,1,576,0,22.0,,11.0
rsa3072,sphincsshake128fsimple,x25519,mlkem512,5,5,1280,0,20.0,,11.0
rsa3072,sphincsshake128fsimple,x25519,mlkem512,5,5,1500,0,,,
rsa3072,sphincsshake128fsimple,x448,bikel1,5,0,1280,0,24.0,,11.0
rsa3072,sphincsshake128fsimple,x448,bikel1,5,0,1500,0,26.0,,11.0
rsa3072,sphincsshake128fsimple,x448,bikel1,5,0,576,0,24.0,,11.0
rsa3072,sphincsshake128fsimple,x448,bikel1,5,1,1280,0,21.0,,11.0
rsa3072,sphincsshake128fsimple,x448,bikel1,5,1,1500,0,26.0,,11.0
rsa3072,sphincsshake128fsimple,x448,bikel1,5,1,576,0,23.0,,11.0
rsa3072,sphincsshake128fsimple,x448,bikel1,5,5,1500,0,19.0,,12.0
rsa3072,sphincsshake128fsimple,x448,frodo640shake,5,0,1280,0,21.0,,11.0
rsa3072,sphincsshake128fsimple,x448,frodo640shake,5,0,1500,0,20.0,,11.0
rsa3072,sphincsshake128fsimple,x448,frodo640shake,5,0,576,0,20.0,,11.0
rsa3072,sphincsshake128fsimple,x448,frodo640shake,5,1,1280,0,19.0,,11.0
rsa3072,sphincsshake128fsimple,x448,frodo640shake,5,1,1500,0,22.0,,11.0
rsa3072,sphincsshake128fsimple,x448,frodo640shake,5,1,576,0,22.0,,11.0
rsa3072,sphincsshake128fsimple,x448,frodo640shake,5,5,1280,0,,,
rsa3072,sphincsshake128fsimple,x448,frodo640shake,5,5,1500,0,16.0,,11.0
rsa3072,sphincsshake128fsimple,x448,hqc128,5,0,1280,0,10.0,,11.0
rsa3072,sphincsshake128fsimple,x448,hqc128,5,0,1500,0,11.0,,11.0
rsa3072,sphincsshake128fsimple,x448,hqc128,5,0,576,0,11.0,,11.0
rsa3072,sphincsshake128fsimple,x448,hqc128,5,1,1280,0,9.0,,11.0
rsa3072,sphincsshake128fsimple,x448,hqc128,5,1,1500,0,10.0,,11.0
rsa3072,sphincsshake128fsimple,x448,hqc128,5,1,576,0,11.0,,11.0
rsa3072,sphincsshake128fsimple,x448,hqc128,5,5,1500,0,11.0,,11.0
rsa3072,sphincsshake128fsimple,x448,mlkem512,5,0,1280,0,27.0,,11.0
rsa3072,sphincsshake128fsimple,x448,mlkem512,5,0,1500,0,25.0,,11.0
rsa3072,sphincsshake128fsimple,x448,mlkem512,5,0,576,0,25.0,,11.0
rsa3072,sphincsshake128fsimple,x448,mlkem512,5,1,1280,0,23.0,,11.0
rsa3072,sphincsshake128fsimple,x448,mlkem512,5,1,1500,0,23.0,,11.0
rsa3072,sphincsshake128fsimple,x448,mlkem512,5,1,576,0,25.0,,11.0
rsa3072,sphincsshake128fsimple,x448,mlkem512,5,5,1280,0,20.0,,11.0
